record_id,waveform_file,station_code,origin_time,record_time,mag,split
train_006447,record_006447.npz,MYZH07,2011/2/28 9:04,2011/2/28 9:04,4.6,train
train_006448,record_006448.npz,MYZH08,2001/4/25 23:40,2001/4/25 23:40,5.6,train
train_006449,record_006449.npz,MYZH08,2002/11/4 13:36,2002/11/4 13:36,5.7,train
train_006450,record_006450.npz,MYZH08,2005/5/31 11:04,2005/5/31 11:04,5.8,train
train_006451,record_006451.npz,MYZH08,2006/3/27 11:50,2006/3/27 11:50,5.5,train
train_006452,record_006452.npz,MYZH08,2006/6/12 5:01,2006/6/12 5:01,6.2,train
train_006453,record_006453.npz,MYZH08,2009/6/25 23:04,2009/6/25 23:04,4.7,train
train_006454,record_006454.npz,MYZH08,2009/7/28 5:30,2009/7/28 5:31,4.2,train
train_006455,record_006455.npz,MYZH08,2009/8/3 20:18,2009/8/3 20:18,4.7,train
train_006456,record_006456.npz,MYZH08,2009/8/5 12:51,2009/8/5 12:51,5,train
train_006457,record_006457.npz,MYZH08,2009/8/6 11:22,2009/8/6 11:22,4.3,train
train_006458,record_006458.npz,MYZH08,2009/10/29 2:37,2009/10/29 2:37,4.7,train
train_006459,record_006459.npz,MYZH08,2010/1/25 16:15,2010/1/25 16:15,5.4,train
train_006460,record_006460.npz,MYZH08,2010/8/10 21:24,2010/8/10 21:24,4.4,train
train_006461,record_006461.npz,MYZH08,2010/12/7 9:36,2010/12/7 9:36,4.1,train
train_006462,record_006462.npz,MYZH08,2011/2/28 9:04,2011/2/28 9:04,4.6,train
train_006463,record_006463.npz,MYZH09,2000/2/28 19:30,2000/2/28 19:30,4.1,train
train_006464,record_006464.npz,MYZH09,2000/4/2 21:25,2000/4/2 21:25,4.5,train
train_006465,record_006465.npz,MYZH09,2001/4/25 23:40,2001/4/25 23:40,5.6,train
train_006466,record_006466.npz,MYZH09,2002/7/16 4:58,2002/7/16 4:58,4.4,train
train_006467,record_006467.npz,MYZH09,2002/11/4 13:36,2002/11/4 13:36,5.7,train
train_006468,record_006468.npz,MYZH09,2005/5/31 11:04,2005/5/31 11:04,5.8,train
train_006469,record_006469.npz,MYZH09,2006/6/12 5:01,2006/6/12 5:01,6.2,train
train_006470,record_006470.npz,MYZH09,2008/3/10 10:44,2008/3/10 10:44,5.1,train
train_006471,record_006471.npz,MYZH09,2009/7/28 5:30,2009/7/28 5:31,4.2,train
train_006472,record_006472.npz,MYZH09,2009/8/6 11:22,2009/8/6 11:22,4.3,train
train_006473,record_006473.npz,MYZH09,2009/10/29 2:37,2009/10/29 2:37,4.7,train
train_006474,record_006474.npz,MYZH09,2010/1/25 16:15,2010/1/25 16:15,5.4,train
train_006475,record_006475.npz,MYZH09,2010/5/13 20:01,2010/5/13 20:01,4.7,train
train_006476,record_006476.npz,MYZH09,2010/9/26 8:25,2010/9/26 8:25,4.4,train
train_006477,record_006477.npz,MYZH09,2011/2/7 4:40,2011/2/7 4:40,4.4,train
train_006478,record_006478.npz,MYZH09,2011/2/28 9:04,2011/2/28 9:04,4.6,train
train_006479,record_006479.npz,MYZH10,2000/4/2 21:25,2000/4/2 21:25,4.5,train
train_006480,record_006480.npz,MYZH10,2000/6/25 15:34,2000/6/25 15:35,5.9,train
train_006481,record_006481.npz,MYZH10,2001/4/25 23:40,2001/4/25 23:40,5.6,train
train_006482,record_006482.npz,MYZH10,2001/8/30 5:52,2001/8/30 5:52,4.6,train
train_006483,record_006483.npz,MYZH10,2001/9/17 11:21,2001/9/17 11:21,4.7,train
train_006484,record_006484.npz,MYZH10,2002/3/8 22:02,2002/3/8 22:02,4.2,train
train_006485,record_006485.npz,MYZH10,2002/11/4 13:36,2002/11/4 13:36,5.7,train
train_006486,record_006486.npz,MYZH10,2005/5/31 11:04,2005/5/31 11:04,5.8,train
train_006487,record_006487.npz,MYZH10,2006/6/12 5:01,2006/6/12 5:01,6.2,train
train_006488,record_006488.npz,MYZH10,2007/12/23 2:48,2007/12/23 2:48,4.4,train
train_006489,record_006489.npz,MYZH10,2007/12/23 2:49,2007/12/23 2:49,4.8,train
train_006490,record_006490.npz,MYZH10,2008/3/10 10:44,2008/3/10 10:44,5.1,train
train_006491,record_006491.npz,MYZH10,2008/5/1 5:51,2008/5/1 5:52,4.1,train
train_006492,record_006492.npz,MYZH10,2008/5/11 4:19,2008/5/11 4:19,4.1,train
train_006493,record_006493.npz,MYZH10,2009/4/5 18:36,2009/4/5 18:36,5.6,train
train_006494,record_006494.npz,MYZH10,2009/7/28 5:30,2009/7/28 5:31,4.2,train
train_006495,record_006495.npz,MYZH10,2009/8/3 20:18,2009/8/3 20:18,4.7,train
train_006496,record_006496.npz,MYZH10,2009/8/5 12:51,2009/8/5 12:51,5,train
train_006497,record_006497.npz,MYZH10,2009/8/6 11:22,2009/8/6 11:22,4.3,train
train_006498,record_006498.npz,MYZH10,2009/10/29 2:37,2009/10/29 2:37,4.7,train
train_006499,record_006499.npz,MYZH10,2010/1/25 16:15,2010/1/25 16:15,5.4,train
train_006500,record_006500.npz,MYZH10,2011/2/4 18:11,2011/2/4 18:11,4.7,train
train_006501,record_006501.npz,MYZH10,2011/2/28 9:04,2011/2/28 9:04,4.6,train
train_006502,record_006502.npz,MYZH11,2000/4/2 21:25,2000/4/2 21:25,4.5,train
train_006503,record_006503.npz,MYZH11,2000/5/19 2:29,2000/5/19 2:30,4.4,train
train_006504,record_006504.npz,MYZH11,2000/5/23 8:56,2000/5/23 8:56,4.4,train
train_006505,record_006505.npz,MYZH11,2000/6/8 9:32,2000/6/8 9:33,4.8,train
train_006506,record_006506.npz,MYZH11,2000/6/25 15:34,2000/6/25 15:35,5.9,train
train_006507,record_006507.npz,MYZH11,2000/7/3 22:24,2000/7/3 22:24,4.9,train
train_006508,record_006508.npz,MYZH11,2002/11/4 13:36,2002/11/4 13:36,5.7,train
train_006509,record_006509.npz,MYZH11,2005/5/31 11:04,2005/5/31 11:04,5.8,train
train_006510,record_006510.npz,MYZH11,2006/6/12 5:01,2006/6/12 5:01,6.2,train
train_006511,record_006511.npz,MYZH11,2007/12/23 2:48,2007/12/23 2:48,4.4,train
train_006512,record_006512.npz,MYZH11,2007/12/23 2:49,2007/12/23 2:49,4.8,train
train_006513,record_006513.npz,MYZH11,2008/3/10 10:44,2008/3/10 10:44,5.1,train
train_006514,record_006514.npz,MYZH11,2008/5/1 5:51,2008/5/1 5:52,4.1,train
train_006515,record_006515.npz,MYZH11,2008/5/11 4:19,2008/5/11 4:19,4.1,train
train_006516,record_006516.npz,MYZH11,2009/4/5 18:36,2009/4/5 18:36,5.6,train
train_006517,record_006517.npz,MYZH11,2009/6/14 19:17,2009/6/14 19:18,4.2,train
train_006518,record_006518.npz,MYZH11,2009/7/28 5:30,2009/7/28 5:31,4.2,train
train_006519,record_006519.npz,MYZH11,2009/8/3 20:18,2009/8/3 20:18,4.7,train
train_006520,record_006520.npz,MYZH11,2009/8/5 12:51,2009/8/5 12:51,5,train
train_006521,record_006521.npz,MYZH11,1999/12/22 20:17,1999/12/22 20:17,4.8,train
train_006522,record_006522.npz,MYZH12,2002/11/4 13:36,2002/11/4 13:36,5.7,train
train_006523,record_006523.npz,MYZH12,2003/4/12 13:28,2003/4/12 13:28,4.8,train
train_006524,record_006524.npz,MYZH12,2005/5/31 11:04,2005/5/31 11:04,5.8,train
train_006525,record_006525.npz,MYZH12,2008/3/10 10:44,2008/3/10 10:44,5.1,train
train_006526,record_006526.npz,MYZH12,2009/3/19 19:40,2009/3/19 19:40,4.3,train
train_006527,record_006527.npz,MYZH12,2009/4/5 18:36,2009/4/5 18:36,5.6,train
train_006528,record_006528.npz,MYZH12,2009/7/28 5:30,2009/7/28 5:31,4.2,train
train_006529,record_006529.npz,MYZH12,2009/8/3 20:18,2009/8/3 20:18,4.7,train
train_006530,record_006530.npz,MYZH12,2009/9/3 22:26,2009/9/3 22:26,6,train
train_006531,record_006531.npz,MYZH12,2009/10/29 2:37,2009/10/29 2:37,4.7,train
train_006532,record_006532.npz,MYZH12,2010/1/25 16:15,2010/1/25 16:15,5.4,train
train_006533,record_006533.npz,MYZH12,2010/9/26 8:25,2010/9/26 8:25,4.4,train
train_006534,record_006534.npz,MYZH12,2011/2/4 18:11,2011/2/4 18:11,4.7,train
train_006535,record_006535.npz,MYZH12,2011/2/7 4:40,2011/2/7 4:40,4.4,train
train_006536,record_006536.npz,MYZH12,2011/2/28 9:04,2011/2/28 9:04,4.6,train
train_006537,record_006537.npz,MYZH13,2000/1/23 16:40,2000/1/23 16:40,5.2,train
train_006538,record_006538.npz,MYZH13,2000/6/25 15:34,2000/6/25 15:35,5.9,train
train_006539,record_006539.npz,MYZH13,2001/3/6 19:36,2001/3/6 19:36,4.3,train
train_006540,record_006540.npz,MYZH13,2001/3/12 6:36,2001/3/12 6:36,4.3,train
train_006541,record_006541.npz,MYZH13,2001/4/25 23:40,2001/4/25 23:40,5.6,train
train_006542,record_006542.npz,MYZH13,2001/8/30 5:52,2001/8/30 5:52,4.6,train
train_006543,record_006543.npz,MYZH13,2001/9/17 11:21,2001/9/17 11:22,4.7,train
train_006544,record_006544.npz,MYZH13,2002/5/20 22:19,2002/5/20 22:20,4.2,train
train_006545,record_006545.npz,MYZH13,2002/5/24 19:08,2002/5/24 19:09,4.4,train
train_006546,record_006546.npz,MYZH13,2002/6/18 16:58,2002/6/18 16:58,4.5,train
train_006547,record_006547.npz,MYZH13,2002/7/16 4:58,2002/7/16 4:58,4.4,train
train_006548,record_006548.npz,MYZH13,2002/9/19 13:17,2002/9/19 13:17,4.1,train
train_006549,record_006549.npz,MYZH13,2002/10/25 23:40,2002/10/25 23:41,5.1,train
train_006550,record_006550.npz,MYZH13,2002/11/4 13:36,2002/11/4 13:36,5.7,train
train_006551,record_006551.npz,MYZH13,2003/4/12 13:28,2003/4/12 13:29,4.8,train
train_006552,record_006552.npz,MYZH13,2005/5/31 11:04,2005/5/31 11:04,5.8,train
train_006553,record_006553.npz,MYZH13,2005/11/22 0:36,2005/11/22 0:36,6,train
train_006554,record_006554.npz,MYZH13,2008/3/3 21:41,2008/3/3 21:41,4.3,train
train_006555,record_006555.npz,MYZH13,2008/3/10 10:44,2008/3/10 10:44,5.1,train
train_006556,record_006556.npz,MYZH13,2008/5/11 4:19,2008/5/11 4:19,4.1,train
train_006557,record_006557.npz,MYZH13,2009/3/19 19:40,2009/3/19 19:40,4.3,train
train_006558,record_006558.npz,MYZH13,2009/4/5 18:36,2009/4/5 18:36,5.6,train
train_006559,record_006559.npz,MYZH13,2009/6/25 23:04,2009/6/25 23:04,4.7,train
train_006560,record_006560.npz,MYZH13,2009/7/28 5:30,2009/7/28 5:31,4.2,train
train_006561,record_006561.npz,MYZH13,2009/8/3 20:18,2009/8/3 20:18,4.7,train
train_006562,record_006562.npz,MYZH14,2000/4/2 21:25,2000/4/2 21:25,4.5,train
train_006563,record_006563.npz,MYZH14,2000/6/25 15:34,2000/6/25 15:34,5.9,train
train_006564,record_006564.npz,MYZH14,2001/8/30 5:52,2001/8/30 5:52,4.6,train
train_006565,record_006565.npz,MYZH14,2001/9/12 17:32,2001/9/12 17:32,4.3,train
train_006566,record_006566.npz,MYZH14,2001/9/17 11:21,2001/9/17 11:21,4.7,train
train_006567,record_006567.npz,MYZH14,2002/5/24 19:08,2002/5/24 19:09,4.4,train
train_006568,record_006568.npz,MYZH14,2002/6/18 16:58,2002/6/18 16:58,4.5,train
train_006569,record_006569.npz,MYZH14,2002/7/16 4:58,2002/7/16 4:58,4.4,train
train_006570,record_006570.npz,MYZH14,2002/7/16 20:57,2002/7/16 20:57,5.1,train
train_006571,record_006571.npz,MYZH14,2002/9/19 13:17,2002/9/19 13:17,4.1,train
train_006572,record_006572.npz,MYZH14,2002/10/25 23:40,2002/10/25 23:41,5.1,train
train_006573,record_006573.npz,MYZH14,2002/11/4 13:36,2002/11/4 13:36,5.7,train
train_006574,record_006574.npz,MYZH14,2004/4/21 12:21,2004/4/21 12:21,5,train
train_006575,record_006575.npz,MYZH14,2005/5/31 11:04,2005/5/31 11:04,5.8,train
train_006576,record_006576.npz,MYZH14,2009/4/5 18:36,2009/4/5 18:36,5.6,train
train_006577,record_006577.npz,MYZH14,2010/1/25 16:15,2010/1/25 16:15,5.4,train
train_006578,record_006578.npz,MYZH14,2011/2/7 4:40,2011/2/7 4:40,4.4,train
train_006579,record_006579.npz,MYZH14,1999/12/22 20:17,1999/12/22 20:17,4.8,train
train_006580,record_006580.npz,MYZH15,2001/4/25 23:40,2001/4/25 23:40,5.6,train
train_006581,record_006581.npz,MYZH15,2002/3/8 22:02,2002/3/8 22:02,4.2,train
train_006582,record_006582.npz,MYZH15,2002/11/4 13:36,2002/11/4 13:36,5.7,train
train_006583,record_006583.npz,MYZH15,2003/11/30 12:45,2003/11/30 12:45,4.8,train
train_006584,record_006584.npz,MYZH15,2004/4/21 12:10,2004/4/21 12:10,4.7,train
train_006585,record_006585.npz,MYZH15,2004/4/21 12:21,2004/4/21 12:21,5,train
train_006586,record_006586.npz,MYZH15,2007/12/23 2:49,2007/12/23 2:49,4.8,train
train_006587,record_006587.npz,MYZH15,2008/3/10 10:44,2008/3/10 10:44,5.1,train
train_006588,record_006588.npz,MYZH15,2008/5/1 5:51,2008/5/1 5:52,4.1,train
train_006589,record_006589.npz,MYZH15,2008/5/11 4:19,2008/5/11 4:19,4.1,train
train_006590,record_006590.npz,MYZH15,2009/4/5 18:36,2009/4/5 18:36,5.6,train
train_006591,record_006591.npz,MYZH15,2009/6/14 19:17,2009/6/14 19:18,4.2,train
train_006592,record_006592.npz,MYZH15,2009/7/18 5:16,2009/7/18 5:16,4.3,train
train_006593,record_006593.npz,MYZH15,2009/7/28 5:30,2009/7/28 5:31,4.2,train
train_006594,record_006594.npz,MYZH15,2009/8/3 20:18,2009/8/3 20:18,4.7,train
train_006595,record_006595.npz,MYZH15,2009/8/5 12:51,2009/8/5 12:51,5,train
train_006596,record_006596.npz,MYZH15,2009/10/29 2:37,2009/10/29 2:37,4.7,train
train_006597,record_006597.npz,MYZH15,2010/1/25 16:15,2010/1/25 16:15,5.4,train
train_006598,record_006598.npz,MYZH15,2010/5/13 20:01,2010/5/13 20:01,4.7,train
train_006599,record_006599.npz,MYZH15,2010/8/10 21:24,2010/8/10 21:24,4.4,train
train_006600,record_006600.npz,MYZH15,2010/12/7 9:36,2010/12/7 9:36,4.1,train
train_006601,record_006601.npz,MYZH15,2011/2/28 9:04,2011/2/28 9:04,4.6,train
train_006602,record_006602.npz,MYZH16,2002/11/4 13:36,2002/11/4 13:36,5.7,train
train_006603,record_006603.npz,MYZH16,2005/2/11 13:26,2005/2/11 13:26,4.1,train
train_006604,record_006604.npz,MYZH16,2005/5/12 4:23,2005/5/12 4:23,4.5,train
train_006605,record_006605.npz,MYZH16,2005/5/31 11:04,2005/5/31 11:04,5.8,train
train_006606,record_006606.npz,MYZH16,2006/3/27 11:50,2006/3/27 11:50,5.5,train
train_006607,record_006607.npz,MYZH16,2006/6/12 5:01,2006/6/12 5:01,6.2,train
train_006608,record_006608.npz,MYZH16,2008/3/10 10:44,2008/3/10 10:44,5.1,train
train_006609,record_006609.npz,MYZH16,2008/5/1 5:51,2008/5/1 5:52,4.1,train
train_006610,record_006610.npz,MYZH16,2008/5/11 4:19,2008/5/11 4:19,4.1,train
train_006611,record_006611.npz,MYZH16,2009/1/25 2:33,2009/1/25 2:33,4.4,train
train_006612,record_006612.npz,MYZH16,2009/4/5 18:36,2009/4/5 18:36,5.6,train
train_006613,record_006613.npz,MYZH16,2009/6/14 19:17,2009/6/14 19:18,4.2,train
train_006614,record_006614.npz,MYZH16,2009/6/25 23:04,2009/6/25 23:04,4.7,train
train_006615,record_006615.npz,MYZH16,2009/7/18 5:16,2009/7/18 5:16,4.3,train
train_006616,record_006616.npz,MYZH16,2009/7/28 5:30,2009/7/28 5:31,4.2,train
train_006617,record_006617.npz,MYZH16,2009/8/3 20:18,2009/8/3 20:18,4.7,train
train_006618,record_006618.npz,MYZH16,2009/8/5 12:51,2009/8/5 12:51,5,train
train_006619,record_006619.npz,MYZH16,2009/8/6 11:22,2009/8/6 11:22,4.3,train
train_006620,record_006620.npz,MYZH16,2009/10/29 2:37,2009/10/29 2:37,4.7,train
train_006621,record_006621.npz,MYZH16,2010/1/25 16:15,2010/1/25 16:15,5.4,train
train_006622,record_006622.npz,MYZH16,2010/5/13 20:01,2010/5/13 20:01,4.7,train
train_006623,record_006623.npz,MYZH16,2010/7/23 14:25,2010/7/23 14:26,4.4,train
train_006624,record_006624.npz,MYZH16,2010/8/10 21:24,2010/8/10 21:24,4.4,train
train_006625,record_006625.npz,MYZH16,2010/12/7 9:36,2010/12/7 9:36,4.1,train
train_006626,record_006626.npz,MYZH16,2011/2/28 9:04,2011/2/28 9:04,4.6,train
train_006627,record_006627.npz,NARH01,2000/4/15 2:41,2000/4/15 2:41,4.8,train
train_006628,record_006628.npz,NARH01,2000/4/28 11:42,2000/4/28 11:42,4.2,train
train_006629,record_006629.npz,NARH01,2000/10/31 1:43,2000/10/31 1:43,5.5,train
train_006630,record_006630.npz,NARH01,2001/10/15 1:53,2001/10/15 1:53,4.3,train
train_006631,record_006631.npz,NARH01,2004/9/5 19:07,2004/9/5 19:07,6.9,train
train_006632,record_006632.npz,NARH01,2004/9/5 23:57,2004/9/5 23:57,7.4,train
train_006633,record_006633.npz,NARH01,2004/9/7 8:29,2004/9/7 8:30,6.4,train
train_006634,record_006634.npz,NARH01,2004/9/8 3:36,2004/9/8 3:36,5.5,train
train_006635,record_006635.npz,NARH01,2004/10/27 21:27,2004/10/27 21:27,4.4,train
train_006636,record_006636.npz,NARH01,2007/4/15 12:19,2007/4/15 12:19,5.4,train
train_006637,record_006637.npz,NARH01,2007/7/16 17:24,2007/7/16 17:24,4.7,train
train_006638,record_006638.npz,NARH01,2010/7/21 6:19,2010/7/21 6:19,5.1,train
train_006639,record_006639.npz,NARH01,2011/2/21 15:46,2011/2/21 15:46,4.8,train
train_006640,record_006640.npz,NARH01,1999/8/21 5:33,1999/8/21 5:33,5.4,train
train_006641,record_006641.npz,NARH02,2008/4/17 0:58,2008/4/17 0:58,4.1,train
train_006642,record_006642.npz,NARH02,2008/8/24 5:45,2008/8/24 5:45,4.3,train
train_006643,record_006643.npz,NARH02,2008/10/1 9:25,2008/10/1 9:25,4.4,train
train_006644,record_006644.npz,NARH02,2009/2/5 5:41,2009/2/5 5:42,4.2,train
train_006645,record_006645.npz,NARH02,2009/2/18 6:47,2009/2/18 6:47,5.2,train
train_006646,record_006646.npz,NARH02,2010/7/21 6:19,2010/7/21 6:19,5.1,train
train_006647,record_006647.npz,NARH03,2000/10/31 1:43,2000/10/31 1:43,5.5,train
train_006648,record_006648.npz,NARH03,2001/8/10 15:42,2001/8/10 15:42,4.3,train
train_006649,record_006649.npz,NARH03,2001/8/25 22:21,2001/8/25 22:21,5.1,train
train_006650,record_006650.npz,NARH03,2001/9/13 5:43,2001/9/13 5:43,4.4,train
train_006651,record_006651.npz,NARH03,2002/4/28 10:34,2002/4/28 10:34,4.3,train
train_006652,record_006652.npz,NARH03,2002/11/19 18:36,2002/11/19 18:36,4.2,train
train_006653,record_006653.npz,NARH03,2002/12/17 7:17,2002/12/17 7:17,4.3,train
train_006654,record_006654.npz,NARH03,2003/1/19 4:50,2003/1/19 4:51,5.3,train
train_006655,record_006655.npz,NARH03,2003/1/23 21:42,2003/1/23 21:43,4.5,train
train_006656,record_006656.npz,NARH03,2003/2/6 2:37,2003/2/6 2:37,4.5,train
train_006657,record_006657.npz,NARH03,2004/9/5 19:07,2004/9/5 19:07,6.9,train
train_006658,record_006658.npz,NARH03,2004/9/5 23:57,2004/9/5 23:57,7.4,train
train_006659,record_006659.npz,NARH03,2004/9/7 8:29,2004/9/7 8:30,6.4,train
train_006660,record_006660.npz,NARH03,2007/11/6 10:02,2007/11/6 10:02,4.1,train
train_006661,record_006661.npz,NARH03,2007/12/21 14:23,2007/12/21 14:23,4.5,train
train_006662,record_006662.npz,NARH03,2008/4/17 0:58,2008/4/17 0:58,4.1,train
train_006663,record_006663.npz,NARH03,2008/8/8 4:35,2008/8/8 4:35,4.2,train
train_006664,record_006664.npz,NARH03,2008/8/24 5:45,2008/8/24 5:45,4.3,train
train_006665,record_006665.npz,NARH03,2008/10/1 9:25,2008/10/1 9:25,4.4,train
train_006666,record_006666.npz,NARH03,2009/2/18 6:47,2009/2/18 6:47,5.2,train
train_006667,record_006667.npz,NARH03,2010/7/21 6:19,2010/7/21 6:19,5.1,train
train_006668,record_006668.npz,NARH03,2010/11/29 15:52,2010/11/29 15:52,4.1,train
train_006669,record_006669.npz,NARH03,2011/2/21 15:46,2011/2/21 15:46,4.8,train
train_006670,record_006670.npz,NARH04,2000/8/27 13:13,2000/8/27 13:13,4.1,train
train_006671,record_006671.npz,NARH04,2000/10/31 1:43,2000/10/31 1:43,5.5,train
train_006672,record_006672.npz,NARH04,2001/10/15 1:53,2001/10/15 1:53,4.3,train
train_006673,record_006673.npz,NARH04,2002/12/17 7:17,2002/12/17 7:17,4.3,train
train_006674,record_006674.npz,NARH04,2003/1/23 21:42,2003/1/23 21:43,4.5,train
train_006675,record_006675.npz,NARH04,2003/2/6 2:37,2003/2/6 2:37,4.5,train
train_006676,record_006676.npz,NARH04,2004/1/6 14:50,2004/1/6 14:51,5.4,train
train_006677,record_006677.npz,NARH04,2004/9/5 19:07,2004/9/5 19:07,6.9,train
train_006678,record_006678.npz,NARH04,2004/9/5 23:57,2004/9/5 23:57,7.4,train
train_006679,record_006679.npz,NARH04,2004/9/7 8:29,2004/9/7 8:30,6.4,train
train_006680,record_006680.npz,NARH04,2007/4/15 12:19,2007/4/15 12:19,5.4,train
train_006681,record_006681.npz,NARH04,2007/7/16 17:24,2007/7/16 17:24,4.7,train
train_006682,record_006682.npz,NARH04,2008/4/17 0:58,2008/4/17 0:58,4.1,train
train_006683,record_006683.npz,NARH04,2008/8/24 5:45,2008/8/24 5:45,4.3,train
train_006684,record_006684.npz,NARH04,2008/8/30 18:28,2008/8/30 18:29,4.2,train
train_006685,record_006685.npz,NARH04,2008/10/1 9:25,2008/10/1 9:25,4.4,train
train_006686,record_006686.npz,NARH04,2009/2/18 6:47,2009/2/18 6:47,5.2,train
train_006687,record_006687.npz,NARH04,2010/1/10 1:44,2010/1/10 1:45,4.3,train
train_006688,record_006688.npz,NARH04,2010/7/21 6:19,2010/7/21 6:19,5.1,train
train_006689,record_006689.npz,NARH04,2010/11/29 15:52,2010/11/29 15:52,4.1,train
train_006690,record_006690.npz,NARH04,2011/2/21 15:46,2011/2/21 15:46,4.8,train
train_006691,record_006691.npz,NARH05,2000/8/27 13:13,2000/8/27 13:13,4.1,train
train_006692,record_006692.npz,NARH05,2000/10/31 1:43,2000/10/31 1:43,5.5,train
train_006693,record_006693.npz,NARH05,2001/8/25 22:21,2001/8/25 22:21,5.1,train
train_006694,record_006694.npz,NARH05,2004/9/5 19:07,2004/9/5 19:07,6.9,train
train_006695,record_006695.npz,NARH05,2004/9/5 23:57,2004/9/5 23:57,7.4,train
train_006696,record_006696.npz,NARH05,2004/9/7 8:29,2004/9/7 8:30,6.4,train
train_006697,record_006697.npz,NARH05,2007/4/15 12:19,2007/4/15 12:19,5.4,train
train_006698,record_006698.npz,NARH05,2007/4/15 18:34,2007/4/15 18:34,4.6,train
train_006699,record_006699.npz,NARH05,2008/4/17 0:58,2008/4/17 0:58,4.1,train
train_006700,record_006700.npz,NARH05,1998/6/23 22:54,1998/6/23 22:54,4.2,train
train_006701,record_006701.npz,NARH05,1999/3/25 0:07,1999/3/25 0:07,4.3,train
train_006702,record_006702.npz,NARH05,1999/8/21 5:33,1999/8/21 5:33,5.4,train
train_006703,record_006703.npz,NARH06,2000/8/27 13:13,2000/8/27 13:13,4.1,train
train_006704,record_006704.npz,NARH06,2000/10/31 1:43,2000/10/31 1:43,5.5,train
train_006705,record_006705.npz,NARH06,2001/4/3 23:57,2001/4/3 23:57,5.1,train
train_006706,record_006706.npz,NARH06,2004/9/5 19:07,2004/9/5 19:07,6.9,train
train_006707,record_006707.npz,NARH06,2005/6/20 14:04,2005/6/20 14:05,4.6,train
train_006708,record_006708.npz,NARH06,2007/4/15 12:19,2007/4/15 12:19,5.4,train
train_006709,record_006709.npz,NARH06,2007/4/15 18:34,2007/4/15 18:34,4.6,train
train_006710,record_006710.npz,NARH06,2007/7/16 17:24,2007/7/16 17:24,4.7,train
train_006711,record_006711.npz,NARH06,2007/11/6 10:02,2007/11/6 10:02,4.1,train
train_006712,record_006712.npz,NARH06,2008/4/17 0:58,2008/4/17 0:58,4.1,train
train_006713,record_006713.npz,NARH06,2008/8/8 4:35,2008/8/8 4:35,4.2,train
train_006714,record_006714.npz,NARH06,2008/8/30 18:28,2008/8/30 18:28,4.2,train
train_006715,record_006715.npz,NARH06,2008/10/1 9:25,2008/10/1 9:25,4.4,train
train_006716,record_006716.npz,NARH06,2009/2/18 6:47,2009/2/18 6:47,5.2,train
train_006717,record_006717.npz,NARH06,2010/1/10 1:44,2010/1/10 1:45,4.3,train
train_006718,record_006718.npz,NARH06,2010/7/21 6:19,2010/7/21 6:19,5.1,train
train_006719,record_006719.npz,NARH06,2010/11/29 15:52,2010/11/29 15:52,4.1,train
